At_gene	NAME	root1_log_fold	root3_log_fold	root5_log_fold	shoot1_log_fold	shoot3_log_fold	shoot5_log_fold
AT5G11600	At5g11600	0	0	0	0	0	0
AT5G11610	Exostosin family protein	-1.637381505	0	0	0	0	0
AT5G11620	PHD family protein	0	0	0	0	0	0
AT5G11630	Putative uncharacterized protein T22P22_20	0	0	0	0	0	0
AT5G11640	At5g11640	0	-0.2305313615	0	0	0	0
AT5G11650	Alpha/beta fold hydrolase family protein	0	2.4205654355	1.265839056	0	0.587512464	0.9006942825
AT5G11660	Putative uncharacterized protein T22P22_50	0	0	0	0	0	0
AT5G11670	Malic enzyme	0.508496714	1.90882016075	0.47048160925	0.607771905	0.2522348595	1.36631654
AT5G11680	Putative uncharacterized protein	0.6263643655	1.787072836	0.489005904	0	0	0.4019197835
AT5G11700	LOCATED IN: vacuole; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: glycine-rich protein (TAIR:AT4G32920.3); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteri /.../ Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).	0	0	0	0	0	0
AT5G11710	Clathrin interactor EPSIN 1	0	0	0	0	0	0
AT5G11720	AT5g11720/T22P22_110	0	0	0	-0.572266815	0.648815916	0
AT5G11730	At5g11730	0	0	0	0	0	0
AT5G11750	Ribosomal protein L19 family protein	0	-0.1593446794	0	0	0	0
AT5G11770	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	0	0.365146876	0.1717791878	0	0	0.1852758758
AT5G11780	Putative uncharacterized protein At5g11780	0	0	0	0	0	0
AT5G11790	AT5g11790/T22P22_180	-1.54608880075	-0.40775564725	-0.43242457925	0	0	-2.013924837
AT5G11800	K(+) efflux antiporter 6	-0.3981146416	-0.2865789948	0	-0.6247055668	0	0
AT5G11810	At5g11810	0	0.37118476575	0	0	0	0
AT5G11820	Plant self-incompatibility protein S1 family	0	0	0	0	0	0
AT5G11830	Putative uncharacterized protein	0	0	0	0	0	0
AT5G11840	At5g11840	1.9469121945	1.110020828	0	0	0	0
AT5G11850	AT5g11850/F14F18_20	0	0.6183471642	0	0	0	0
AT5G11860	At5g11860	0	0	0	0	0	0
AT5G11870	Alkaline phytoceramidase (APHC)	0	0	0	0	0	0.6949055188
AT5G11880	Diaminopimelate decarboxylase 2, chloroplastic	0	-0.45478354175	0	0	0	-0.5465924715
AT5G11890	EMB3135	0	-0.2611552782	0	0	0	0
AT5G11900	Translation machinery-associated protein 22	0.3449426125	-0.42269210325	0	0	0	0
AT5G11910	alpha/beta-Hydrolases superfamily protein	0	0	0	0	0	0
AT5G11920	Beta-fructofuranosidase, insoluble isoenzyme CWINV6	1.9695259615	2.43502790283333	0	0	0	0
AT5G11930	Glutaredoxin-C10	1.8811927205	2.0562049265	0	0	0	0
AT5G11940	Subtilisin-like protease SBT3.11	0	0	0	0	0	0
AT5G11950	Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG8	-0.5637425006	0	0	0.8780585156	0	0
AT5G11960	Probable magnesium transporter NIPA9	0	0.5009861625	0	0	0	0
AT5G11975	NA	0.454278926666667	1.06332921466667	0	0	0	0
AT5G11980	Conserved oligomeric Golgi complex component-related protein	0	0	0	0	0	0
AT5G11990	Proline-rich family protein	0	0	0	0	0	0
AT5G12000	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain	0	2.191705223	0	0	0	0
AT5G12020	17.6 kDa class II heat shock protein	6.114190794	6.60872606366667	0	0	1.40210552433333	0
AT5G12030	HSP17.6A	5.197839227	4.219958003	0	0	0	0.6306168835
AT5G12040	Omega-amidase, chloroplastic	0	0	0	0	0.201156101666667	0
AT5G12050	Protein BIG GRAIN 1-like D	0	0	0	-0.308786908666667	0	-0.389831611166667
AT5G12080	MSL10	0	-0.223900244	0	-0.392686507714286	0	0
AT5G12100	Pentatricopeptide repeat-containing protein At5g12100, mitochondrial	0	0	0	0	0	0
AT5G12110	At5g12110	0	-0.669399086	-1.267317316	0	0	-0.670274448
AT5G12120	AT5g12120/MXC9_8	0.366434483166667	0.310180728	0	0	0	0.155799341666667
AT5G12130	PDE149	0	0	0	-0.64515305975	0	-1.201138914
AT5G12140	Cysteine proteinase inhibitor	0	0	0.23514422875	0	0	0
AT5G12150	Rho GTPase-activating protein 6	0	0	0	-0.464400635	0	-0.568289405
AT5G12170	Protein CLT3, chloroplastic	2.1760363005	1.8894501945	0	0	0	0
AT5G12180	CPK17	0	0	0	0	0	0
AT5G12190	Splicing factor 3B subunit 6-like protein	0	0	0	0	0	0
AT5G12200	Dihydropyrimidinase	0	0	0	0	1.439756907	1.3392798945
AT5G12210	Geranylgeranyl transferase type-2 subunit beta 1	0	0	0	0	0	0
AT5G12220	Las1-like family protein	0	0	0	0	0	0
AT5G12230	MED19A	0	0	0	0	0	0
AT5G12235	CLAVATA3/ESR (CLE)-related protein 22	0	0	0	0	0	0
AT5G12240	At5g12240	0	0	0	0	0	0
AT5G12250	Tubulin beta chain	-0.53836198725	-0.53446178625	-0.3234467975	0	0	0
AT5G12260	AT5g12260/MXC9_22	0	0	0	0	0	0
AT5G12270	1-AMINOCYCLOPROPANE-1-CARBOXYLATE OXIDASE-like protein	-1.20504290433333	0	0	0	0	0
AT5G12280	Putative uncharacterized protein At5g12280	0	0	0	0	0	0
AT5G12290	Protein DGS1, mitochondrial	0	0	-0.378705614	0	0	0
AT5G12300	At5g12300	0	0	0	0	0	0
AT5G12310	AT5g19430/F7K24_180	0	0.4216716514	0	0	0	0
AT5G12330	Lateral root primordium (LRP) protein-related	0	0	0	0	0	0
AT5G12340	Putative uncharacterized protein	3.398868934	5.10008176466667	1.152747756	0	0	0
AT5G12350	Regulator of chromosome condensation-like protein with FYVE zinc finger domain-containing protein	0	-0.30383550925	0	0	0	0
AT5G12360	Protein PATRONUS 2	0	-1.2312910445	0	0	0	0
AT5G12370	Exocyst complex component SEC10a	0	0	0	0	0	0
AT5G12380	Annexin	0	0	0	0	0	0
AT5G12390	Mitochondrial fission 1 protein B	0	0.805668118666667	0	0	0	0
AT5G12400	PHD-finger and DNA binding domain-containing protein	0	0.140135851666667	0	0	0	0.159233963166667
AT5G12410	At5g12410	0	-0.394031760666667	0	0	0	0
AT5G12420	O-acyltransferase (WSD1-like) family protein	0	0	0	0	0	0
AT5G12430	Heat shock protein DnaJ with tetratricopeptide repeat	0	0	0	0	0	0
AT5G12440	CCCH-type zinc fingerfamily protein with RNA-binding domain	0	0	0	0	0	0
AT5G12460	Protein of unknown function (DUF604)	0	0	0	0	0	0
AT5G12470	Protein RETICULATA-RELATED 4, chloroplastic	0	0	0	-0.1716661405	-0.142371320125	-1.13047557625
AT5G12480	CPK7	0	0	0	0.5017076365	0	0
AT5G12840	Nuclear transcription factor Y subunit A-1	0	-0.120635938833333	0	0	0	0
AT5G12850	Zinc finger CCCH domain-containing protein 56	0	0	0	0	0	0
AT5G12860	Dicarboxylate transporter 1, chloroplastic	0	0	0	-1.412160461	0	-1.791302151
AT5G12870	Transcription factor MYB46	0	-0.857215896	0	0	-0.915324	0
AT5G12890	Glycosyltransferase	1.23851912	1.1702716375	0.8346750175	3.0376247945	0	4.164494801
AT5G12900	IRK-interacting protein	0	0	0	-0.602565189	0	-0.377529786166667
AT5G12920	WD40 domain-containing protein	0	-0.8204402285	0	0	0	0
AT5G12930	At5g12930	0	0	0	0	0	0
AT5G12940	Leucine-rich repeat-containing protein	-1.229324918	3.174299495	0	0	0	0
AT5G12950	Putative uncharacterized protein At5g12950/T24H18_120	0	-0.43927056625	0	-0.948603849	0.22706454825	-1.54157009025
AT5G12960	Putative uncharacterized protein At5g12960	0	0	0	0	0	0
AT5G12970	Anthranilate phosphoribosyltransferase-like protein	-0.568947174	-0.416096285	0	0	0	0
AT5G12980	Cell differentiation, Rcd1-like protein	0	0	0	0	0	0
AT5G12990	CLAVATA3/ESR (CLE)-related protein 40	0	0	0	0	0	0
AT5G13000	Callose synthase 3	0	-1.5378056772	-0.7429120084	-0.2394908938	0	-0.608088492
AT5G13010	Pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH7	0	0	0	0	0	0
AT5G13020	Protein EMSY-LIKE 3	0	0	0	0	0	0
AT5G13030	Putative uncharacterized protein At5g13030	0	0.6815284965	0	0	0	0
AT5G13050	5-formyltetrahydrofolate cyclo-ligase, mitochondrial	0	0	0	0	0	0
AT5G13060	ARMADILLO BTB ARABIDOPSIS PROTEIN 1	0	-0.3731651498	0	0	0	0
AT5G13070	At5g13070	0	0	0	0	0	0
AT5G13080	WRKY75	4.569878536	5.837123545	0.9684335005	4.5462818505	3.471661041	4.939975235
AT5G13090	Putative uncharacterized protein At5g13090	0	0	0	0	0	0
AT5G13100	AT5g13100/T19L5_60	0	0	0	0	0	-2.557638364
AT5G13110	Glucose-6-phosphate 1-dehydrogenase	0.402417836	0	0	1.1983817015	0	0.30168786125
AT5G13120	Peptidyl-prolyl cis-trans isomerase	0	-0.460024438	0	-0.693232585	0	-1.6727321335
AT5G13130	Protein MICRORCHIDIA 5	0	0	0	0	0	0
AT5G13140	Pollen Ole e 1 allergen and extensin family protein	-0.520126882	-1.10614140475	-0.476656175	-0.388234143	0	-2.72689185175
AT5G13150	Exocyst subunit exo70 family protein C1	0	0	0	0	0	0
AT5G13160	AvrPphB susceptible 1	0	0.179653733	0	0	0	0
AT5G13170	Bidirectional sugar transporter SWEET15	0	0.791549814666667	0	0	4.58757803966667	3.79917174483333
AT5G13180	NAC domain-containing protein 83	1.4635420585	1.70994322066667	0.456389754666667	0	0.164090183833333	1.1155093165
AT5G13190	CONTAINS InterPro DOMAIN/s: LPS-induced tumor necrosis factor alpha factor (InterPro:IPR006629); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eu /.../es - 2996 (source: NCBI BLink).	1.106912729	2.46950799475	1.13098129175	0.4129406425	0.31410714375	0.82319514075
AT5G13200	GEM-like protein 5	2.166727219	2.841193887	1.44958491	0	0	0
AT5G13210	AT5g13210/T31B5_30	1.32791031475	1.65056274975	1.32413322175	0	0	0.89141697475
AT5G13220	jasmonate-zim-domain protein 10	3.516178397	5.85079856383333	0.243027692333333	1.85608334783333	0.5847694115	2.29857633683333
AT5G13230	Putative pentatricopeptide repeat-containing protein At5g13230, mitochondrial	0	0	0	0	0	0
AT5G13240	transcription regulators	0	0.653264867333333	0	0	0	0
AT5G13250	RING finger protein	0	0	0	0	0	0
AT5G13260	Putative uncharacterized protein At5g13260	0	0	0	0	0	0
AT5G13270	Pentatricopeptide repeat-containing protein At5g13270, chloroplastic	0	0	0	0	0	0
AT5G13280	Aspartokinase 1, chloroplastic	0	0	0	0	0	0
AT5G13290	Inactive leucine-rich repeat receptor-like protein kinase CORYNE	0	0	0	0	0	0
AT5G13300	ADP-ribosylation factor GTPase-activating protein AGD3	0	0	0	0	0	0
AT5G13310	Putative uncharacterized protein	0	0	0	0	0	0
AT5G13320	Auxin-responsive GH3 family protein	0.832059210142857	3.634236072	0.929174700857143	2.20268450514286	0	2.58518057857143
AT5G13330	Rap2.6L	2.93883154816667	2.71294536383333	1.35100520633333	1.21053946533333	0.695087457	3.96425958683333
AT5G13340	Putative uncharacterized protein T31B5_160	0	-0.5748357265	0	0	0	0
AT5G13360	Auxin-responsive GH3 family protein	0.728670346714286	0.593570670428571	0.628359520714286	0	0	0
AT5G13370	At5g13370	0	0	0	0	0	0
AT5G13380	Auxin-responsive GH3 family protein	0.84067994	0.716382465666667	0.591503817666667	0	0	0
AT5G13390	no exine formation 1	0	0	0	0	0	0
AT5G13400	Protein NRT1/ PTR FAMILY 6.1	0	0	0	-0.8385696645	0	-2.04815864
AT5G13410	Peptidyl-prolyl cis-trans isomerase FKBP19, chloroplastic	0	0	0	0	0	-1.4359050675
AT5G13420	Aldolase-type TIM barrel family protein	1.45742629625	1.82435586625	0.374145135125	0.895516810875	0.620074966875	1.27114474375
AT5G13430	Cytochrome b-c1 complex subunit Rieske, mitochondrial	0	0	0	0	0	1.142482778
AT5G13440	Cytochrome b-c1 complex subunit Rieske, mitochondrial	0	0.410912631666667	0.111981272555556	0.135024618555556	0.102343505777778	0.743457873
AT5G13450	ATP synthase subunit O, mitochondrial	0	0	0	0	0	0
AT5G13460	IQD11	-0.91361338675	0	0	0	0	0
AT5G13470	At5g13470	0	0	0	0	0	0
AT5G13480	Transducin/WD40 repeat-like superfamily protein	0	0	0	0	0	0
AT5G13490	AAC2	-0.129707446333333	-0.102349577166667	0	0.290108560833333	0	0
AT5G13500	Hydroxyproline O-arabinosyltransferase 3	0	0	-0.4351634912	0.2589934124	0	0.5476013114
AT5G13510	50S ribosomal protein L10, chloroplastic	-0.35843606875	-0.36158906425	0	-1.1983311045	0	-2.0357542165
AT5G13520	Leukotriene A-4 hydrolase homolog	0	0	-0.32904459475	0	0	0
AT5G13530	E3 ubiquitin-protein ligase KEG	0.8781432365	0	0	0	0	1.224586238
AT5G13550	Sulfate transporter 4.1, chloroplastic	0	0.3450514485	0	0.58062011925	0	0.88063929375
AT5G13560	At5g13560	0	0	0	0	0	0
AT5G13570	decapping 2	0	-0.6451640712	0	0	0	0
AT5G13580	ABCG6	0	0	0	0	0	1.7548555205
AT5G13590	unknown protein; Has 150 Blast hits to 121 proteins in 42 species: Archae - 0; Bacteria - 8; Metazoa - 80; Fungi - 5; Plants - 17; Viruses - 0; Other Eukaryotes - 40 (source: NCBI BLink).	0	0.8770783385	0	0	0	0
AT5G13600	Putative BTB/POZ domain-containing protein At5g13600	0	0	0	0	0	0
AT5G13610	AT5g13610/MSH12_7	0	0	0	0	0	0
AT5G13620	Gb|AAD43168.1	0	0	0	0	0	0
AT5G13630	Magnesium-chelatase subunit ChlH, chloroplastic	-2.5211692955	-1.1824079415	0	-1.7494450365	0.388929313	-1.4053002685
AT5G13640	Phospholipid:diacylglycerol acyltransferase 1	0.570105016	0.579180513	0	-0.2574620585	0	0.24824027725
AT5G13650	Putative TypA-like translation elongation factor SVR3	0	0	0	-0.57149275575	0	-0.29738010725
AT5G13660	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G59830.2); Has 135 Blast hits to 126 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 135; Viruses - 0; Other Eukaryotes - 0 (sou /.../CBI BLink).	0	0	0	0	0	0
AT5G13670	WAT1-related protein At5g13670	0	0	0	0	0	0
AT5G13680	Elongator complex protein 1	0	0	0	0	0	0
AT5G13690	Alpha-N-acetylglucosaminidase	0	-0.818011116	0	0	0	0
AT5G13700	Polyamine oxidase 1	2.6811223585	2.009687703	0	0	0	1.032112063
AT5G13710	Cycloartenol-C-24-methyltransferase	-0.217634832	-0.251239657	0	0	0	-0.2915171915
AT5G13720	Putative uncharacterized protein	0	0	0	0	0	0
AT5G13730	RNA polymerase sigma factor sigD, chloroplastic	0	0	0	-0.40376752425	0	0
AT5G13740	Protein ZINC INDUCED FACILITATOR 1	3.963521702	3.089235279	0	2.07000439925	1.57803354975	0.526704652
AT5G13750	ZIFL1	1.83269288014286	2.83641307985714	0.638797389857143	0.520099846285714	0.272025894428571	1.50549950757143
AT5G13760	Plasma-membrane choline transporter family protein	0.51206204675	1.4634869275	0	0	0	0
AT5G13770	Pentatricopeptide repeat-containing protein At5g13770, chloroplastic	0	-1.190233564	0	-1.295188951	0	-1.742391543
AT5G13790	AGL15	0	0	0	0	0	0
AT5G13800	pheophytinase	0	0	0	0	0	0.8340285475
AT5G13810	AT5g13810/MAC12_24	0	1.0555841015	0.5683468675	0	0	0
AT5G13820	Telomere repeat-binding protein 4	0.353762184833333	0.740474644833333	0.312526859	0	0	0.799618219833333
AT5G13830	FtsJ	0	0	0	0	0	0
AT5G13840	Protein FIZZY-RELATED 3	0	-0.3436825455	0	0.918896521	-0.6449180065	-1.88882233
AT5G13850	Nascent polypeptide-associated complex subunit alpha-like protein 3	0	-0.658455489	0	0	0	0
AT5G13870	Xyloglucan endotransglucosylase/hydrolase	-4.3748229185	0.758179533	0	0	0	0
AT5G13880	Putative uncharacterized protein	0	0	0	0	0	0
AT5G13890	At5g13890	0	0	0	0	0	0
AT5G13910	LEP	0	0	0	0	0	0
AT5G13930	TT4	-0.2817479857	0	0.7095403694	-0.1898130579	0	0
AT5G13940	Aminopeptidase	0	0	0	0	0	0
AT5G13950	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02290.1); Has 147 Blast hits to 145 proteins in 44 species: Archae - 0; Bacteria - 2; Metazoa - 56; Fungi - 6; Plants - 81; Viruses - 0; Other Eukaryotes - 2 (sou /.../CBI BLink).	0	0.4148117426	0	-0.1872785788	0	0
AT5G13960	Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH4	-0.781264454	-0.5255011975	0	0	0	0
AT5G13970	AT5g13970/MAC12_6	0	0	0	0	0	0
AT5G13980	Probable alpha-mannosidase At5g13980	-0.551382724	-1.1589754145	-0.4729896505	0	0	0
AT5G13990	EXO70C2	0	0.647655526	0	0	0	0
AT5G14000	NAC domain containing protein 84	0	0	0	0.649222287	0	0
AT5G14010	KNU	0	0	0	0	0	0
AT5G14020	Endosomal targeting BRO1-like domain-containing protein	0	0	0	0	0	0
AT5G14030	Translocon-associated protein subunit beta	0	-0.56687953625	0	0.33180056275	0.30394820475	0.2505780975
AT5G14040	Mitochondrial phosphate carrier protein 3, mitochondrial	-0.177393093333333	-0.286557437833333	0	0	0	0
AT5G14060	Aspartokinase	-0.297042231333333	-1.086582533	0	-0.315949790333333	0	-0.428874267
AT5G14070	Glutaredoxin-C8	0	0	0	0	0	0
AT5G14080	Pentatricopeptide repeat-containing protein At5g14080	0	0	0	0	0	0
AT5G14090	Protein LAZY 1	0	-0.89483002325	0	0	0	-0.54908359325
AT5G14100	NAP14	0	0	0	0	0	0
AT5G14105	At5g14105	0	0	0	0	0	0
AT5G14110	Putative uncharacterized protein	0	1.05736662366667	0	0	0	0
AT5G14120	Major facilitator protein	0	0.42589747075	0	-0.9596571705	1.48822354225	1.586940007
AT5G14130	Peroxidase superfamily protein	0	0	0	0	0.75675092675	1.54565316325
AT5G14140	Nucleic acid binding / zinc ion binding protein	0	0	0	0	0	0
AT5G14150	Emb|CAB87702.1	0	0	0	0	0	0
AT5G14170	SWI/SNF complex component SNF12 homolog	0	0	0	0	0	0
AT5G14180	Triacylglycerol lipase 2	0	0	0	0	0	0
AT5G14200	3-isopropylmalate dehydrogenase	-4.598061273	0	0	0	0	-2.098477645
AT5G14210	Leucine-rich repeat protein kinase family protein	-0.7912815796	-0.4258196238	0	-1.2492111656	0.2191543338	-0.8317307184
AT5G14220	Flavin containing amine oxidoreductase family	0	0	0	0	0	0
AT5G14230	CONTAINS InterPro DOMAIN/s: Ankyrin repeat-containing domain (InterPro:IPR020683), Ankyrin repeat (InterPro:IPR002110); BEST Arabidopsis thaliana protein match is: XB3 ortholog 2 in Arabidopsis thaliana (TAIR:AT5G57740.1); Has 66374 Blast hits to 25 /.../oteins in 1201 species: Archae - 121; Bacteria - 8133; Metazoa - 29530; Fungi - 5885; Plants - 3349; Viruses - 785; Other Eukaryotes - 18571 (source: NCBI BLink).	0	0	0	0	0	0
AT5G14240	Putative uncharacterized protein At5g14240	0	-0.4122288175	0	0	0	0
AT5G14250	COP9 signalosome complex subunit 3	0	-0.284981234166667	0	0	0	0
AT5G14260	Putative uncharacterized protein At5g14260	0	0	0	-0.1618945665	0	0
AT5G14280	GLABROUS1 enhancer-binding protein-like 2	0	0	0	0	0	0
AT5G14285	TLC domain-containing protein At5g14285	0	0	0	0	0	0
AT5G14310	CXE16	0	0	0	0	0	0.41139712525
AT5G14320	30S ribosomal protein S13, chloroplastic	0	0	0	-0.568709404166667	0	-1.4908929875
AT5G14330	Putative uncharacterized protein F18O22_120	-2.0223925225	2.777185723	-0.8543912215	0	2.1421284675	0
AT5G14340	myb domain protein 40	0	0	0	0	0	0
AT5G14345	ENODL21	0	0	0	0	0	0
AT5G14360	At5g14360	1.2076255098	0.6015410372	0	-0.3093877354	0	-0.5196588456
AT5G14370	CCT motif family protein	0	-0.5905093	0	-0.213062073	0	0
AT5G14390	Alpha/beta-hydrolasefamily protein	0	0	0	-0.415675523	0	-0.4989476765
AT5G14400	cytochrome P450, family 724, subfamily A, polypeptide 1	0	0	0	0	0	0
AT5G14410	unknown protein; Has 23 Blast hits to 23 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 23; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).	0	1.6365024655	0	0	0	0
AT5G14420	E3 ubiquitin-protein ligase RGLG2	0.907285355	1.060587311	0.3431394716	0	0	0.6208678694
AT5G14430	Probable methyltransferase PMT9	-0.632318003	-0.64183316	-0.695577704	0	0	-1.654736848
AT5G14440	At5g14440	0	-0.6908566338	0	0	0	0
AT5G14450	GDSL esterase/lipase At5g14450	0	0	0	0	0	0
AT5G14460	Pseudouridine synthase family protein	0	0	0	0	0	0
AT5G14470	Probable glucuronokinase 2	0	0	0	0	0	0.85782982475
AT5G14480	At5g14480	0	0	0	0	0	0
AT5G14490	NAC domain containing protein 85	0	0	0	0	0	0
AT5G14500	aldose 1-epimerase family protein	0	0	0	0.663336581	0	0.800801604
AT5G14510	Armadillo/beta-catenin-like repeat-containing protein	0	0	0	0	0	0
AT5G14520	Pescadillo homolog	0	-1.2618441025	-0.561030581	0	0	0
AT5G14530	Protein ANTHESIS POMOTING FACTOR 1	0	0	0	0	0	0
AT5G14540	AT5G14540 protein	0	0	0	0	0	0
AT5G14550	At5g14550	0	-0.505371169	0	0	0	0
AT5G14570	NRT2.7	0	0	0	0	0	0
AT5G14580	Polyribonucleotide nucleotidyltransferase 2, mitochondrial	0	0	0	0	0	0
AT5G14590	Isocitrate dehydrogenase [NADP], chloroplastic/mitochondrial	0	0.4583660935	0	0	0	0.411846488
AT5G14600	Putative uncharacterized protein At5g14600	0	-0.608945303	0	0	0	0
AT5G14610	DEAD-box ATP-dependent RNA helicase 46	-0.6919124698	-0.6372877016	0	0	0	0
AT5G14620	DNA (cytosine-5)-methyltransferase DRM2	0	0	0	0	0	0
AT5G14640	Shaggy-related protein kinase epsilon	0	-0.5191397022	0	0	0	0
AT5G14650	Pectin lyase-like superfamily protein	0	2.415857087	0	0	0	0
AT5G14660	Peptide deformylase 1B, chloroplastic/mitochondrial	0	0	0	0	0	-0.611518426
AT5G14670	ADP-ribosylation factor A1B	0	0	0	0	0	0
AT5G14680	Adenine nucleotide alpha hydrolases-like superfamily protein	0	0.549281164	0	0	0	1.1343298535
AT5G14690	At5g14690	0	-1.015656455	-1.833314681	0	0	0
AT5G14700	Cinnamoyl CoA reductase-like protein	2.73779036475	2.142343231	0	0.9431471485	0	0
AT5G14710	Proteasome assembly chaperone 3-domain protein	0	0	0	0	0	0
AT5G14720	Protein kinase family protein	0	0.373100419714286	0	0	0	0
AT5G14730	At5g14730	2.646091031	3.583919963	0	2.03465593933333	0	0
AT5G14740	Beta carbonic anhydrase 2, chloroplastic	0	0	0	0	0	-3.262420299
AT5G14750	WER1	0	0	0	0	0	0
AT5G14760	L-aspartate oxidase, chloroplastic	2.996718585	2.364335404	0	0	0	0
AT5G14770	Pentatricopeptide repeat-containing protein At5g14770, mitochondrial	0	0	0	0	0	0
AT5G14780	Formate dehydrogenase, mitochondrial	3.9529274735	1.42302021375	0.65228008675	1.734364401	1.4642703135	3.100120797
AT5G14790	ARM repeat superfamily protein	0	0	0	0	0	0
AT5G14800	Pyrroline-5-carboxylate reductase	0	0	0	0	0	0
AT5G14850	Mannosyltransferase	0	0	0	0	0	0
AT5G14860	Glycosyltransferase	0	0	0	0	0	0
AT5G14870	Cyclic nucleotide-gated ion channel 18	0	0	0	0	0	0
AT5G14880	Potassium transporter	-0.782703913	0	-0.72284153625	0	0	0
AT5G14890	NHL domain-containing protein	0	0	0	0	0	0
AT5G14910	AT5g14910/F2G14_30	0	-0.7267339204	0	-0.8235425944	0	-1.513927289
AT5G14920	Gibberellin-regulated protein 14	0	0	0	0	0	0
AT5G14930	Senescence-associated carboxylesterase 101	0	0	0.215195200714286	0	0	-0.252557489142857
AT5G14940	Protein NRT1/ PTR FAMILY 5.8	0	0	0	0	0	0
AT5G14950	Alpha-mannosidase 2	0	0	0	0	0	0.262992249125
AT5G14960	E2F transcription factor-like E2FD	0	0	0	0	0	0
AT5G14970	At4g33110	0	1.229378828	0	0	0	-1.216216776
AT5G14980	Esterase/lipase/thioesterase family protein	0	0	0	0	0	-0.674532098666667
AT5G14990	Putative uncharacterized protein F2G14_110	0	0	0	0	0	0
AT5G15020	Paired amphipathic helix protein Sin3-like 2	0	0.133226133142857	0	0	0.110860103857143	0
AT5G15050	Beta-glucuronosyltransferase GlcAT14B	0	-0.9283673925	0	0	0	0
